instance_id;x;y
nauty-8_483;-0.01931;0.09018
nauty-8_484;0.01945;0.09438
nauty-8_485;0.00958;0.00281
nauty-8_486;-0.04187;0.00753
nauty-8_487;0.09284;0.11037
nauty-8_488;0.16413;0.1096
nauty-8_489;0.01738;0.13467
nauty-8_490;0.10456;-0.00502
nauty-8_491;-0.02662;0.07556
nauty-8_492;-0.07327;0.0293
nauty-8_493;-0.04441;0.01149
nauty-8_494;-0.01109;0.08463
nauty-8_495;0.09115;0.10929
nauty-8_496;0.02001;0.08153
nauty-8_497;0.07;0.03243
nauty-8_498;0.0478;0.12406
nauty-8_499;-0.04111;0.00697
Impartial Culture_0;-0.01776;-0.11529
Impartial Culture_1;-0.13336;-0.00269
Impartial Culture_2;-0.14549;-0.03427
Impartial Culture_3;-0.05518;-0.18276
Impartial Culture_4;-0.02222;-0.20203
Impartial Culture_5;-0.11705;-0.16442
Impartial Culture_6;-0.15571;-0.08355
Impartial Culture_7;-0.05194;-0.14552
Impartial Culture_8;-0.10988;-0.09152
Impartial Culture_9;-0.10988;-0.09152
Impartial Culture_10;0.09386;-0.01648
Impartial Culture_11;-0.11065;-0.19946
Impartial Culture_12;-0.09196;-0.09386
Impartial Culture_13;-0.02038;-0.06876
Impartial Culture_14;-0.02453;-0.17937
Impartial Culture_15;-0.14286;-0.0195
Square_0;-0.11705;-0.16442
Square_1;-0.11705;-0.16442
Square_2;-0.11705;-0.16442
Square_3;-0.11705;-0.16442
Square_4;-0.11705;-0.16442
Square_5;-0.06278;-0.15039
Square_6;-0.11705;-0.16442
Square_7;-0.11705;-0.16442
Square_8;-0.11705;-0.16442
Square_9;-0.11705;-0.16442
Square_10;-0.11705;-0.16442
Square_11;-0.11705;-0.16442
Square_12;-0.11705;-0.16442
Square_13;-0.11705;-0.16442
Square_14;-0.05518;-0.18276
Square_15;-0.11705;-0.16442
Cube_0;-0.17356;-0.11646
Cube_1;-0.11705;-0.16442
Cube_2;-0.11705;-0.16442
Cube_3;-0.11705;-0.16442
Cube_4;-0.11705;-0.16442
Cube_5;-0.11705;-0.16442
Cube_6;-0.15571;-0.08355
Cube_7;-0.11705;-0.16442
Cube_8;-0.11705;-0.16442
Cube_9;-0.11705;-0.16442
Cube_10;-0.11705;-0.16442
Cube_11;-0.11705;-0.16442
Cube_12;-0.11705;-0.16442
Cube_13;-0.11705;-0.16442
Cube_14;-0.11705;-0.16442
Cube_15;-0.11705;-0.16442
5-Cube_0;-0.15299;-0.1235
5-Cube_1;-0.11705;-0.16442
5-Cube_2;-0.06151;-0.1917
5-Cube_3;-0.06278;-0.15039
5-Cube_4;-0.11705;-0.16442
5-Cube_5;-0.07883;-0.18712
5-Cube_6;-0.05518;-0.18276
5-Cube_7;-0.05518;-0.18276
10-Cube_0;-0.11705;-0.16442
